x,z,taille
# Ensemble de particules : N = 100 | d = 0.1 | E_0 = 1 | taille = 0
23.45,-3.75,0
-23.45,-20.45,0
-5.75,12.25,0
8.85,6.65,0
-6.55,12.05,0
10.45,-4.75,0
-14.85,-5.95,0
17.75,-9.95,0
-13.85,0.05,0
-24.05,2.85,0
0.85,24.95,0
-5.35,1.95,0
22.75,18.05,0
21.25,18.55,0
-17.15,22.45,0
23.05,-11.85,0
-15.05,-20.85,0
4.15,20.95,0
4.75,-20.85,0
3.45,6.65,0
12.75,13.45,0
16.25,-7.95,0
2.25,-19.55,0
3.25,17.35,0
-7.45,21.75,0
-10.05,-8.75,0
-21.15,7.55,0
8.25,15.25,0
-8.25,21.55,0
-3.25,-15.75,0
-12.75,-15.15,0
0.55,12.55,0
-19.45,12.25,0
3.15,24.35,0
-0.25,-0.95,0
-12.45,11.85,0
-1.35,-14.15,0
-15.85,-2.85,0
21.35,-7.45,0
-18.65,-16.65,0
5.85,7.85,0
-1.05,-5.15,0
-8.75,-2.15,0
7.85,4.15,0
-23.95,22.85,0
22.35,-15.85,0
15.75,15.15,0
13.95,-12.05,0
1.85,-23.25,0
4.55,1.95,0
-17.35,-17.45,0
-14.35,1.95,0
20.65,2.25,0
1.25,23.75,0
1.35,-13.75,0
-10.15,24.75,0
-12.15,-1.65,0
6.25,21.75,0
-1.15,-17.65,0
-4.75,-16.25,0
-12.65,14.85,0
24.15,7.05,0
-21.45,-5.55,0
15.25,-22.75,0
21.55,-8.35,0
8.65,-19.15,0
-22.65,-24.05,0
17.65,-11.35,0
-9.35,10.85,0
17.55,-1.65,0
21.15,-2.85,0
-1.35,-8.25,0
-16.85,-11.65,0
-23.75,-8.85,0
-2.95,3.65,0
7.95,-7.55,0
14.75,-4.05,0
5.95,-23.35,0
17.65,-7.65,0
4.25,-12.35,0
-9.05,7.15,0
-11.65,-19.65,0
13.75,9.45,0
-18.55,22.95,0
6.05,-10.45,0
10.45,-23.05,0
4.15,-15.75,0
-21.05,12.35,0
6.65,13.85,0
-2.85,1.75,0
-13.05,0.95,0
-17.55,13.95,0
-4.95,-2.55,0
16.95,-17.45,0
16.85,-3.55,0
14.65,16.45,0
7.15,0.15,0
-5.65,-19.25,0
-8.45,0.25,0
5.15,16.25,0
-14.25,-20.25,0
0.15,6.35,0
22.85,-10.95,0
11.85,-3.65,0
12.35,4.25,0
14.45,14.35,0
11.45,0.75,0
13.05,-20.95,0
-13.65,-16.25,0
-21.25,16.45,0
23.05,16.55,0
-18.45,6.05,0
15.05,-17.65,0
-11.05,20.25,0
7.05,19.35,0
-3.15,7.55,0
8.95,7.05,0
-1.95,17.35,0
-10.95,5.65,0
-14.45,14.25,0
16.65,9.15,0
-6.85,16.55,0
2.45,9.95,0
11.45,6.85,0
-8.05,-1.95,0
-2.35,-14.75,0
20.95,-18.25,0
-19.25,-16.85,0
-12.65,20.65,0
-23.45,-17.75,0
-19.75,-20.55,0
22.75,-16.55,0
3.05,11.65,0
12.25,-15.85,0
17.35,-5.55,0
-5.85,-13.95,0
6.35,-20.05,0
-23.75,3.35,0
7.75,3.35,0
-15.15,6.55,0
-12.35,-7.05,0
4.75,-7.25,0
-14.65,2.25,0
14.15,-13.65,0
-9.45,12.85,0
-7.65,12.25,0
20.45,-4.45,0
-22.15,-3.05,0
-11.25,18.45,0
24.55,-18.45,0
3.35,18.45,0
-18.25,14.15,0
-13.55,2.05,0
-17.55,16.35,0
-2.25,-11.45,0
18.45,24.05,0
12.85,-11.35,0
-8.65,22.05,0
20.15,9.25,0
20.05,-10.95,0
-14.25,-8.55,0
10.55,-0.05,0
10.85,-3.85,0
-1.65,-10.85,0
14.75,11.35,0
-4.65,-12.25,0
10.05,-10.65,0
22.05,-14.85,0
10.05,11.35,0
0.85,-5.55,0
24.15,6.85,0
-14.35,-22.15,0
-13.05,-8.35,0
22.65,22.95,0
20.05,-21.95,0
19.25,-23.85,0
-3.25,7.95,0
-14.75,-14.35,0
-0.75,-22.45,0
6.35,9.35,0
-21.05,-10.85,0
-12.95,-10.55,0
16.55,4.05,0
-24.45,16.25,0
-15.25,15.55,0
15.55,13.95,0
-15.15,-5.85,0
-23.75,14.05,0
24.55,6.25,0
-2.45,-14.75,0
11.35,21.05,0
7.15,-1.45,0
4.45,-19.95,0
-15.65,-8.75,0
-0.65,19.05,0
-3.65,11.05,0
12.15,-3.05,0
-0.45,-13.75,0
-18.25,4.05,0
10.95,-8.15,0
18.85,-16.25,0
-19.05,-5.05,0
7.75,20.85,0
-5.85,3.55,0
16.75,-1.05,0
5.95,7.05,0
18.05,-12.85,0
-18.65,-1.95,0
20.55,-5.05,0
12.75,4.25,0
19.25,2.65,0
-6.75,4.25,0
17.45,-19.55,0
14.05,19.15,0
2.05,20.15,0
6.85,-11.25,0
-21.05,-20.05,0
19.55,-0.85,0
-7.15,6.95,0
-24.15,-3.55,0
-1.75,17.05,0
-4.05,-1.35,0
-7.25,7.45,0
-10.65,-7.75,0
19.15,0.05,0
0.35,-7.15,0
-19.45,-4.95,0
-7.15,-17.55,0
23.35,18.95,0
10.75,-20.05,0
10.45,-23.35,0
23.35,8.15,0
-3.45,-13.45,0
-23.15,-15.95,0
-9.75,-9.25,0
14.05,20.95,0
-11.55,9.45,0
8.45,11.85,0
15.85,7.95,0
-6.75,13.35,0
-21.45,7.65,0
23.75,-4.05,0
-14.65,13.05,0
15.05,20.45,0
-5.85,-12.05,0
-0.95,19.95,0
-8.55,-5.55,0
7.75,-16.15,0
2.85,20.35,0
-10.05,-4.65,0
24.95,-9.35,0
7.95,3.15,0
-0.35,5.15,0
20.45,-19.55,0
-22.75,10.95,0
3.25,-18.55,0
-20.15,4.45,0
-5.45,1.25,0
23.25,9.85,0
9.65,-0.45,0
15.35,5.25,0
7.15,22.05,0
19.35,-17.55,0
19.75,-8.15,0
22.65,-9.35,0
18.05,-9.05,0
14.05,19.35,0
10.95,-19.55,0
-2.95,-10.85,0
-8.15,0.05,0
-7.05,-23.65,0
4.75,20.65,0
10.05,19.15,0
-2.75,7.05,0
10.55,7.05,0
5.65,5.45,0
-0.45,24.65,0
12.75,1.05,0
0.25,1.25,0
1.75,-19.25,0
9.55,-24.25,0
-8.25,22.75,0
-2.25,22.75,0
-14.95,-17.05,0
18.15,-1.95,0
-3.15,-3.85,0
-7.05,-14.05,0
-10.25,-5.95,0
24.05,-0.55,0
14.85,2.25,0
-4.05,-14.55,0
-10.25,18.75,0
11.65,15.25,0
9.25,19.65,0
17.35,6.45,0
10.05,9.95,0
-0.05,-16.75,0
4.15,16.05,0
-7.95,-3.95,0
-13.85,10.45,0
-19.25,19.05,0
-14.85,-24.35,0
9.55,-9.85,0
-17.35,-10.55,0
-5.35,7.95,0
-8.45,-1.35,0
4.35,-11.45,0
7.75,-6.65,0
-11.95,17.45,0
11.25,12.45,0
-0.45,22.25,0
13.55,2.85,0
17.95,-10.55,0
1.35,17.25,0
-6.25,-13.95,0
9.55,-19.95,0
23.65,1.35,0
6.55,1.65,0
-22.45,-20.05,0
21.55,-5.75,0
-24.55,-24.45,0
-10.85,-13.95,0
5.25,-24.45,0
20.05,21.95,0
-0.45,21.25,0
-23.65,11.45,0
-14.45,-16.65,0
-13.95,-9.65,0
0.95,-16.75,0
4.05,-19.45,0
13.75,-0.25,0
13.85,14.25,0
12.15,-9.15,0
12.65,5.15,0
19.45,11.15,0
20.95,2.25,0
21.75,24.45,0
20.55,-14.25,0
-24.45,-6.55,0
-16.85,23.25,0
-10.85,13.05,0
20.35,14.65,0
-12.65,-3.65,0
-4.75,0.55,0
14.45,-18.55,0
20.45,6.85,0
7.05,-10.25,0
24.65,-6.85,0
-10.85,-0.45,0
17.05,7.55,0
-24.95,9.05,0
-20.75,-9.55,0
-1.75,-2.25,0
6.65,2.25,0
-20.35,2.85,0
-9.95,-23.75,0
-7.85,14.65,0
-19.25,2.65,0
24.05,1.95,0
18.35,-20.75,0
-15.25,-16.85,0
-0.65,-20.35,0
21.65,9.65,0
-13.45,-0.15,0
-6.95,0.55,0
-2.45,3.55,0
-10.55,3.35,0
20.55,5.35,0
15.45,14.05,0
-13.45,1.05,0
19.55,21.55,0
21.85,7.45,0
-17.75,13.65,0
10.35,-1.05,0
-2.85,-24.45,0
-9.55,-21.95,0
-20.65,22.35,0
18.55,4.15,0
-0.95,3.65,0
-17.45,-23.15,0
-10.25,17.55,0
20.45,-0.05,0
7.85,7.65,0
5.15,12.25,0
8.65,-6.95,0
-6.75,0.55,0
-11.65,-21.75,0
10.35,-16.85,0
2.05,15.05,0
5.75,6.05,0
-8.95,-19.95,0
-10.15,-1.75,0
8.95,-23.05,0
-23.15,0.15,0
12.35,-10.35,0
-0.55,-21.35,0
17.35,4.95,0
22.25,-24.45,0
-13.95,-8.35,0
15.95,-9.45,0
21.05,23.95,0
20.45,-24.15,0
-13.55,-6.15,0
-0.85,3.35,0
19.45,10.45,0
-1.45,-18.45,0
-6.15,-17.65,0
-14.95,12.55,0
-2.75,1.35,0
2.05,-3.75,0
22.55,-15.75,0
-22.25,-9.05,0
24.05,4.35,0
1.25,-2.35,0
-21.25,5.15,0
0.45,12.35,0
-22.25,12.45,0
-3.85,8.45,0
21.35,13.65,0
-23.15,5.25,0
13.75,9.75,0
1.75,20.95,0
20.25,2.95,0
-12.25,-5.25,0
24.05,19.95,0
15.35,-22.95,0
-8.15,9.65,0
-16.85,-20.75,0
11.95,-21.65,0
-12.15,-16.35,0
-2.85,-23.75,0
20.35,3.15,0
13.15,8.95,0
-2.55,-16.95,0
-18.45,-7.85,0
14.15,-2.75,0
-18.85,-23.35,0
19.35,1.25,0
-22.95,10.85,0
-22.95,5.25,0
-16.25,-20.35,0
1.45,20.05,0
0.65,18.75,0
21.55,10.25,0
-22.15,2.05,0
-2.35,-7.25,0
21.15,-5.15,0
-13.55,19.85,0
10.05,-10.25,0
23.85,-5.65,0
-17.75,23.05,0
15.45,22.45,0
19.45,20.95,0
-20.35,-11.95,0
-20.65,-16.05,0
-11.95,16.65,0
24.15,1.15,0
-11.75,-14.05,0
-7.75,-21.25,0
-14.65,23.75,0
1.95,-2.25,0
-10.05,-5.65,0
-15.25,13.95,0
20.05,15.15,0
-6.05,-18.55,0
-18.65,-17.55,0
-19.65,-9.75,0
14.85,3.35,0
2.75,-1.65,0
-1.95,-12.85,0
-16.45,-10.75,0
-12.45,1.55,0
-3.75,-17.85,0
-12.25,-13.85,0
22.35,-24.05,0
22.05,2.65,0
-0.85,-24.15,0
17.75,13.35,0
18.05,-10.75,0
12.35,-17.65,0
18.45,1.15,0
20.55,-22.25,0
-22.35,-2.85,0
-20.15,15.35,0
-10.85,-18.35,0
4.75,-18.85,0
13.35,3.15,0
-6.05,-12.35,0
14.95,17.35,0
10.45,17.05,0
-14.95,-10.35,0
-22.55,2.15,0
-15.05,-11.65,0
-0.25,-9.95,0
19.85,11.05,0
20.35,10.25,0
23.55,2.95,0
11.35,10.65,0
11.15,-8.95,0
-1.45,23.05,0
-18.15,-11.85,0
-21.25,6.85,0
1.25,-5.45,0
-18.55,4.35,0
-12.75,23.15,0
-0.65,20.35,0
5.75,-18.35,0
-2.05,10.05,0
-22.75,20.95,0
12.25,-17.45,0
-8.85,1.05,0
-8.35,24.15,0
19.55,2.05,0
20.15,19.45,0
-14.25,16.65,0
-2.65,18.95,0
-0.85,1.85,0
-16.85,-2.15,0
-17.05,-10.35,0
-6.65,24.45,0
15.85,-5.55,0
-14.55,-24.55,0
17.85,-3.15,0
-24.15,-5.75,0
-5.65,-1.45,0
-8.25,-18.45,0
-18.35,-20.05,0
13.75,-20.95,0
-12.35,-5.85,0
19.55,9.15,0
13.25,6.25,0
22.85,18.95,0
22.25,13.25,0
14.95,-12.45,0
-21.05,-12.75,0
14.65,7.95,0
-7.55,23.65,0
-8.25,8.95,0
7.65,-18.15,0
24.35,20.75,0
-21.45,15.35,0
10.45,20.15,0
13.25,-5.55,0
-16.05,23.25,0
-23.05,-23.85,0
-22.95,17.85,0
-16.35,-8.15,0
-22.15,-4.95,0
12.55,-12.25,0
-12.65,2.75,0
0.85,9.75,0
-17.85,14.15,0
16.75,-18.35,0
-22.65,-0.65,0
-23.35,-2.45,0
8.55,-0.15,0
-11.95,17.15,0
19.35,19.05,0
5.65,10.15,0
-2.05,21.35,0
12.95,-6.15,0
-20.35,-8.85,0
18.75,-18.85,0
22.25,-18.15,0
-11.75,8.55,0
-23.85,-9.75,0
-6.65,8.05,0
-18.85,-20.95,0
12.25,-2.85,0
-3.45,-11.25,0
-23.75,-7.05,0
21.65,7.25,0
11.05,-6.85,0
1.65,-4.05,0
14.65,-11.55,0
14.75,-18.05,0
4.75,3.55,0
9.25,18.15,0
-17.75,-21.15,0
7.05,8.45,0
15.15,-7.15,0
21.25,-6.65,0
-16.65,-10.55,0
16.85,-9.25,0
-6.65,-11.45,0
16.95,-4.85,0
-20.95,19.65,0
8.65,8.85,0
0.85,22.65,0
-15.95,-2.95,0
4.05,-21.25,0
-7.45,-9.25,0
-7.75,-17.05,0
21.85,-7.65,0
19.85,-21.65,0
-10.75,2.75,0
9.85,12.55,0
-21.35,8.85,0
21.95,21.85,0
-18.75,-7.55,0
-8.45,-16.55,0
-8.05,-19.15,0
1.65,21.45,0
-14.15,-12.45,0
8.85,20.75,0
-20.75,-5.35,0
18.55,-4.75,0
7.85,-20.15,0
23.75,-22.45,0
-24.55,-22.75,0
-9.25,-16.55,0
-21.25,16.75,0
-14.65,-6.75,0
-10.95,11.35,0
24.05,13.65,0
-11.55,7.75,0
-9.25,-2.45,0
6.45,6.95,0
11.35,21.35,0
-11.45,-8.15,0
-20.65,8.55,0
0.75,21.35,0
-4.75,-17.35,0
7.65,-2.05,0
-24.55,-12.75,0
-10.65,22.85,0
-12.95,-9.65,0
1.75,21.35,0
-20.05,-23.15,0
16.55,-1.35,0
23.45,13.05,0
-21.05,15.85,0
17.35,8.95,0
5.35,17.45,0
-23.65,21.25,0
-0.45,10.75,0
7.45,-11.55,0
21.55,-15.15,0
9.75,-3.25,0
19.35,17.95,0
-17.85,-8.15,0
24.55,24.15,0
10.35,-21.65,0
-22.45,24.15,0
-6.55,5.45,0
8.15,-11.15,0
10.15,22.65,0
17.85,-0.75,0
-18.95,15.95,0
18.75,16.55,0
20.75,-0.95,0
-7.15,11.85,0
7.15,-22.35,0
-18.65,-20.65,0
-1.05,-8.65,0
-4.55,2.55,0
-1.25,-6.85,0
8.55,-17.95,0
-0.55,22.85,0
13.55,-4.15,0
-11.05,23.55,0
3.05,13.05,0
20.85,12.15,0
14.05,14.85,0
19.95,-22.65,0
24.15,13.95,0
21.85,17.95,0
7.25,-8.95,0
-12.55,-14.35,0
-13.75,24.85,0
10.15,2.95,0
15.65,4.85,0
-17.85,-10.15,0
-15.05,-18.45,0
17.35,10.25,0
-2.75,-22.95,0
-24.75,14.05,0
-12.25,23.25,0
4.25,18.15,0
-2.15,12.15,0
0.55,-22.35,0
20.05,0.95,0
20.55,-4.05,0
-8.05,-15.85,0
15.45,-7.15,0
-13.05,-5.55,0
15.65,-0.05,0
18.55,23.35,0
-7.35,-15.75,0
8.85,1.15,0
-23.95,14.45,0
9.85,-13.05,0
23.85,-15.25,0
-13.15,0.35,0
-1.15,-19.65,0
-19.05,-18.35,0
-3.15,-2.75,0
11.55,-3.25,0
0.55,18.45,0
-8.65,-14.15,0
21.65,23.25,0
-20.95,15.25,0
-6.75,-3.75,0
-18.15,-8.25,0
23.95,-6.95,0
-15.65,-6.35,0
-20.95,-12.85,0
-8.35,5.05,0
16.65,6.75,0
18.45,-20.15,0
7.45,-13.15,0
-12.35,-8.45,0
-8.85,5.35,0
11.95,13.95,0
-16.85,3.75,0
6.25,-19.55,0
4.05,24.45,0
11.05,5.65,0
22.15,23.25,0
-18.75,15.55,0
10.85,22.25,0
-21.25,12.65,0
-23.95,0.75,0
14.15,6.65,0
-14.75,22.85,0
12.85,-11.45,0
5.55,-17.05,0
-24.95,7.35,0
-21.15,-21.85,0
22.55,-14.75,0
-7.35,-1.35,0
11.35,-1.85,0
-8.05,6.15,0
15.95,-18.85,0
-11.55,3.35,0
16.55,22.55,0
-24.35,-16.55,0
-3.35,22.25,0
12.05,9.45,0
12.85,-9.75,0
-24.25,-2.75,0
24.85,24.85,0
23.65,15.85,0
-3.55,-4.35,0
-17.95,3.25,0
15.05,12.95,0
21.55,3.55,0
-3.05,18.25,0
-24.05,-11.65,0
12.15,-5.05,0
15.75,18.15,0
-0.15,-21.45,0
-10.55,-5.35,0
-4.15,4.15,0
-11.75,-6.25,0
1.95,13.85,0
-6.75,-8.65,0
-20.95,-2.85,0
10.35,-13.35,0
-0.05,4.55,0
14.95,-10.65,0
-13.65,13.15,0
17.95,-24.65,0
-13.95,2.35,0
11.75,13.15,0
-23.95,-23.05,0
-18.65,6.05,0
22.55,-2.35,0
-8.55,16.25,0
-1.65,-24.65,0
16.05,-6.45,0
-1.05,-0.25,0
4.45,-16.75,0
-7.35,-10.25,0
22.35,19.35,0
4.55,-2.75,0
-7.05,-9.45,0
-17.45,0.15,0
-9.35,14.25,0
-22.65,18.95,0
13.05,-23.15,0
-21.35,1.15,0
12.35,-16.85,0
-6.25,18.55,0
-5.15,-18.85,0
22.75,-10.45,0
1.15,-15.05,0
17.05,-12.45,0
-18.65,-16.75,0
2.35,-18.65,0
17.75,22.55,0
6.35,22.35,0
24.25,-12.05,0
14.65,13.05,0
-2.45,-21.25,0
8.55,-12.65,0
-19.95,-15.95,0
-8.05,-6.55,0
-5.65,23.85,0
-20.45,-7.55,0
-12.65,-1.95,0
-7.35,4.85,0
-2.05,-1.25,0
-10.85,-22.45,0
-11.95,1.75,0
-8.35,15.05,0
23.85,-21.15,0
16.55,-14.45,0
20.55,15.05,0
-6.85,-22.75,0
0.15,3.35,0
-1.75,-12.25,0
-11.75,13.65,0
-8.15,16.25,0
-8.15,-2.45,0
13.55,5.75,0
20.15,-23.15,0
18.05,10.55,0
-16.15,-23.05,0
-8.65,-18.05,0
-7.35,-1.95,0
18.85,20.25,0
12.15,-6.45,0
-3.25,4.45,0
8.35,-11.15,0
21.85,0.85,0
-24.75,15.35,0
12.05,24.55,0
-14.05,-21.25,0
20.85,-18.05,0
-2.25,-2.65,0
-6.85,-0.55,0
2.05,-17.35,0
-10.65,2.55,0
22.45,-14.05,0
-18.25,-9.85,0
22.35,-2.25,0
-21.25,-6.45,0
-15.55,11.55,0
4.05,-10.25,0
-17.05,2.35,0
7.55,-3.95,0
-18.25,-19.15,0
-3.45,-19.95,0
0.55,9.65,0
3.95,6.35,0
1.45,20.55,0
-16.35,1.35,0
-9.75,6.75,0
-2.45,4.75,0
0.65,-20.35,0
-24.45,6.25,0
-17.55,21.05,0
-21.65,-7.45,0
19.85,-14.35,0
17.55,-22.25,0
-1.95,12.85,0
10.35,15.55,0
-3.15,4.35,0
-15.15,-21.15,0
-17.75,4.35,0
18.65,16.85,0
1.25,-0.75,0
18.95,3.15,0
-8.05,14.05,0
-23.75,-3.25,0
14.85,-7.65,0
-16.35,-9.65,0
-8.25,-7.05,0
-0.15,2.15,0
17.95,-24.55,0
23.65,4.55,0
23.35,-8.15,0
-18.25,13.95,0
16.05,-0.25,0
-9.95,2.05,0
-5.15,-1.65,0
-3.35,1.35,0
2.95,0.15,0
5.95,-0.05,0
-15.95,-0.65,0
18.35,-16.95,0
12.05,-0.35,0
-23.45,-8.35,0
11.75,-13.05,0
9.65,-13.15,0
-8.85,8.45,0
-8.45,16.65,0
13.05,-1.15,0
-10.55,14.95,0
-15.85,2.85,0
16.95,2.35,0
-12.65,-10.75,0
-14.75,2.95,0
20.85,19.25,0
21.35,0.85,0
12.95,-1.95,0
-10.85,-12.25,0
-18.25,5.95,0
-5.25,4.35,0
5.95,-22.55,0
-3.95,-9.25,0
-24.15,-1.85,0
-6.15,8.65,0
10.95,8.95,0
-12.45,22.65,0
15.55,5.95,0
-23.05,-17.55,0
-3.25,8.15,0
18.65,21.65,0
-3.25,15.85,0
-6.25,19.35,0
-21.55,-23.55,0
19.85,-0.85,0
-15.25,7.85,0
-4.35,-9.15,0
-19.35,3.25,0
5.05,-7.35,0
-9.85,-1.35,0
14.75,5.95,0
-6.75,-5.25,0
-14.65,-13.25,0
-19.05,-19.45,0
-8.15,-3.25,0
9.05,18.85,0
-9.15,-17.15,0
-21.55,-13.65,0
12.05,-1.35,0
-5.95,11.15,0
5.05,-20.05,0
-19.05,8.65,0
9.45,-17.05,0
7.05,15.55,0
-2.95,-7.15,0
-18.65,-4.05,0
21.25,12.05,0
4.85,6.25,0
2.85,-24.45,0
-3.85,-22.05,0
1.35,12.75,0
21.75,5.75,0
21.75,-1.15,0
20.45,14.05,0
10.05,18.35,0
14.95,13.75,0
-7.15,4.15,0
-9.95,19.95,0
-1.95,-19.75,0
7.65,-12.25,0
4.95,7.05,0
-20.05,15.35,0
-21.45,-23.45,0
2.35,3.75,0
0.15,-9.15,0
10.85,-23.65,0
14.65,9.05,0
-16.65,-11.85,0
16.25,-11.25,0
-19.65,-13.35,0
-7.45,-18.35,0
5.75,-16.15,0
22.55,-4.45,0
17.05,8.55,0
16.65,10.85,0
11.15,-12.15,0
10.25,-14.85,0
-16.85,18.85,0
-19.15,-5.85,0
-7.45,6.65,0
23.45,-5.55,0
-13.15,-19.05,0
18.35,-24.85,0
-17.05,-12.85,0
7.45,-6.05,0
-12.85,4.25,0
-8.25,6.55,0
-21.45,11.55,0
6.85,2.35,0
21.95,19.55,0
15.55,-18.95,0
12.85,-24.95,0
10.15,-0.15,0
-17.25,13.95,0
-16.75,-18.95,0
-4.05,-21.05,0
-19.75,1.35,0
17.35,7.75,0
-20.85,-21.05,0
0.05,16.95,0
9.65,-23.55,0
5.35,-8.95,0
-20.85,2.05,0
-12.85,-20.85,0
-7.45,4.55,0
-12.65,-10.05,0
-4.05,-21.55,0
-12.35,24.65,0
-11.25,-0.75,0
23.95,-20.25,0
17.25,12.45,0
-20.95,-5.35,0
-4.85,8.45,0
-13.95,-14.55,0
-4.05,24.95,0
-19.65,19.05,0
0.45,0.35,0
-8.25,-20.35,0
-8.25,22.85,0
-4.25,-20.35,0
-2.55,13.35,0
3.05,2.55,0
11.45,-14.85,0
12.45,0.85,0
-8.25,19.45,0
-7.65,6.55,0
3.15,-22.65,0
-13.15,-3.15,0
22.25,17.25,0
-21.45,-24.25,0
-1.65,-10.95,0
-3.15,18.85,0
22.65,21.05,0
24.85,11.95,0
-6.35,19.45,0
7.25,-7.05,0
23.75,15.05,0
-17.85,-2.65,0
-17.55,3.65,0
18.75,-16.45,0
16.85,16.75,0
6.15,-7.45,0
18.15,1.95,0
9.95,-10.25,0
6.55,-4.85,0
-6.45,-15.25,0
9.75,-18.65,0
-6.55,-12.35,0
-9.55,16.95,0
9.85,-12.55,0
-11.45,20.55,0
21.15,-19.95,0
7.75,-1.15,0
6.65,-1.85,0
7.85,22.75,0
-14.45,-6.05,0
-17.15,-18.15,0
-12.55,-2.15,0
6.85,12.25,0
-12.85,9.85,0
8.25,-15.05,0
5.55,-6.75,0
18.05,10.25,0
-22.55,10.95,0
21.35,-19.55,0
-12.15,-23.55,0
-9.25,-14.65,0
-24.35,-3.35,0
23.05,-4.85,0
-22.15,-4.15,0
3.65,-4.75,0
-23.45,-0.65,0
-20.45,-0.55,0
23.15,10.65,0
16.55,1.15,0
-23.55,-5.25,0
14.55,14.75,0
-20.35,23.25,0
3.15,0.75,0
0.75,2.45,0
2.85,15.85,0
-17.75,20.75,0
20.35,-15.75,0
-7.85,-6.95,0
-6.35,-8.85,0
-14.25,-1.05,0
11.05,-2.15,0
5.95,-13.05,0
-5.85,-12.25,0
13.35,-20.65,0
-0.95,-16.85,0
3.35,8.45,0
22.75,8.85,0
-7.05,17.45,0
-17.65,-24.65,0
-0.65,-22.35,0
22.25,22.75,0
-21.15,-4.25,0
12.05,21.85,0
-7.65,-16.55,0
-13.15,18.85,0
3.35,-7.75,0
-5.85,-0.05,0
-5.75,-12.95,0
-4.75,-10.85,0
-21.45,-0.55,0
16.85,17.05,0
22.05,-9.95,0
3.95,17.95,0
20.15,23.75,0
24.95,-19.55,0
-6.35,9.75,0
14.85,11.05,0
-6.45,14.05,0
-14.75,1.15,0
-10.55,8.65,0
-21.55,2.55,0
3.85,-4.35,0
-1.55,7.95,0
2.25,-16.25,0
-13.55,3.25,0
0.35,-16.35,0
-6.45,7.75,0
-7.55,15.35,0
12.95,-4.55,0
-9.95,-23.55,0
-20.35,-0.65,0
-13.85,-3.55,0
14.35,-5.45,0
-14.35,10.25,0
3.85,15.75,0
-8.45,4.95,0
21.95,-13.55,0
-23.65,16.85,0
-11.85,23.75,0
-7.35,6.45,0
10.45,5.65,0
-8.25,-9.85,0
11.95,21.35,0
-9.05,-7.35,0
13.75,15.05,0
15.15,-3.45,0
11.95,22.45,0
19.35,16.35,0
0.55,-4.35,0
-7.75,-1.55,0
22.75,7.95,0
9.45,-9.85,0
-17.55,-12.55,0
7.45,0.45,0
18.25,-2.65,0
11.45,-20.35,0
23.85,3.75,0
19.05,13.35,0
-22.55,9.95,0
-19.85,12.15,0
11.55,-7.75,0
-19.25,-6.85,0
1.15,-15.15,0
-23.95,17.45,0
-10.95,-10.95,0
-8.45,22.85,0
-16.75,-9.25,0
0.95,16.35,0
2.05,-20.05,0
4.75,-6.95,0
23.15,23.15,0
5.75,3.25,0
-1.45,-22.95,0
0.35,-1.05,0
23.75,23.25,0
-0.85,19.55,0
6.85,6.55,0
-0.95,-5.25,0
-7.65,14.45,0
-19.15,23.45,0
-23.95,1.15,0
4.15,-4.95,0
11.35,-21.95,0
15.25,9.65,0
15.95,-23.65,0
-18.15,6.75,0
0.95,24.35,0
-13.95,23.85,0
3.45,19.55,0
-6.95,22.95,0
0.25,7.85,0
11.05,-19.25,0
-15.15,-21.65,0
-14.75,-13.05,0
-18.15,-1.35,0
-24.45,22.85,0
-17.25,24.25,0
20.45,-10.05,0
-17.85,3.25,0
-3.35,15.55,0
-6.55,5.25,0
-20.75,21.25,0
8.65,5.95,0
-4.75,-24.95,0
-0.05,4.85,0
8.75,-16.85,0
-0.35,-4.25,0
-10.95,-2.25,0
-10.85,8.95,0
20.45,-20.05,0
-0.85,-15.15,0
-23.05,1.35,0
20.55,21.65,0
20.35,23.85,0
-17.85,-14.25,0
-3.55,-4.25,0
17.25,16.45,0
-10.25,6.45,0
-12.75,-4.75,0
-4.65,11.45,0
15.95,-14.85,0
-1.95,22.15,0
-21.55,-13.95,0
-8.15,-6.75,0
-2.15,-19.35,0
21.95,-5.95,0
6.65,-24.75,0
15.85,-2.75,0
-21.75,23.45,0
-4.95,16.05,0
15.65,9.65,0
24.45,4.65,0
5.15,16.65,0
24.75,-1.45,0
2.55,-8.35,0
-12.35,-13.35,0
-16.65,-15.65,0
5.55,-3.05,0
12.15,0.45,0
18.25,-7.75,0
10.35,-18.45,0
11.85,-14.75,0
-19.35,20.75,0
15.95,6.45,0
-10.65,0.85,0
10.65,-18.75,0
23.15,-3.55,0
-2.75,-20.15,0
18.05,8.15,0
-11.45,-10.65,0
-20.45,-20.05,0
23.65,-16.05,0
-24.35,12.65,0
-22.55,-4.05,0
14.65,15.75,0
20.85,-22.75,0
21.05,7.45,0
-1.15,-12.65,0
-1.45,21.75,0
20.95,13.35,0
24.75,4.65,0
21.55,1.75,0
-21.45,15.65,0
21.75,24.55,0
-10.65,12.35,0
-3.15,19.25,0
4.35,-8.65,0
5.15,-9.45,0
-18.65,17.45,0
-18.85,-0.95,0
14.95,15.45,0
22.25,-17.65,0
-10.85,24.25,0
-11.85,-21.65,0
16.85,8.75,0
-11.05,-3.85,0
-4.75,-1.75,0
-2.65,8.95,0
-13.75,-16.35,0
-10.75,6.15,0
