vx,vz
# Ensemble de particules : N = 160 | d = 3.3e-10 | E_0 = 1.19e-21 | taille = 3.99e-10 | masse = 6.63e-26
-2.43517,-25.4875
-22.1888,25.6747
-326.38,258.583
29.8891,-75.9048
249.228,-254.51
18.1459,-120.238
75.0591,49.9873
132.998,97.6924
221.197,86.1762
-218.255,-228.695
227.835,-147.97
46.8144,-20.0718
33.2216,3.7195
-155.708,21.5716
4.25375,-61.8489
83.4506,26.9892
166.648,167.133
-3.66748,44.1745
-38.3192,144.822
30.8522,-182.372
70.1875,-130.84
-125.432,138.02
-200.532,-117.206
183.462,63.6056
29.1667,194.157
71.7574,-33.3626
-161.014,165.69
51.5148,108.557
-17.9216,249.58
65.3561,-125.053
15.9465,99.1551
-41.3169,-248.944
-104.009,255.159
-164.187,-45.0671
100.539,90.9729
-162.019,55.5291
204.227,65.3979
66.6312,93.6428
11.1018,-27.1494
-63.3212,-14.2912
-81.29,-430.903
1.85093,-180.47
-272.889,137.342
-13.9008,-71.1867
57.9154,-9.83016
220.288,151.806
-16.1202,125.299
65.5114,102.369
69.7888,41.8285
29.7952,13.4816
-95.0152,6.91208
125.767,31.5509
113.339,-76.2534
-88.461,-187.863
-130.87,134.792
104.863,-140.256
-69.3993,-13.0745
-66.0903,142.01
0.992158,-63.9294
61.5617,118.586
-22.9848,-31.2292
10.029,32.4978
37.8501,30.5536
243.095,-74.075
170.962,-34.2331
14.5617,120.596
-92.9148,-49.1644
-74.961,-203.043
-89.1406,33.2092
-45.5612,-73.4127
-172.292,3.08716
-7.67523,46.5842
156.934,-152.712
152.18,16.2221
125.095,89.5865
7.9703,-191.226
44.4485,-84.3594
-135.669,113.345
124.093,-119.15
92.1824,23.3998
10.9519,79.2223
-40.9237,-70.4587
-143.042,-88.4488
-62.6043,118.956
-42.1849,-62.4855
91.4247,153.468
54.5028,96.6743
172.81,22.9787
-81.1257,56.0396
-139.608,-38.3099
152.049,26.2145
128.089,-31.5941
238.164,-491.552
-162.896,165.677
-191.884,-199.994
46.7851,35.7548
-46.0108,162.921
-173.546,181.825
29.4357,11.9531
216.719,103.532
157.581,71.4285
-145.153,-55.276
31.4507,213.588
-157.242,-304.802
186.361,19.3228
-127.943,8.02216
-88.4632,-210.58
99.7283,230.54
82.9648,-177.214
182.384,-230.939
171.44,-78.2348
-37.7043,109.331
218.29,-121.906
-199.911,-96.3144
107.055,-130.4
-246.676,102.9
173.765,-132.206
25.1799,91.3429
-82.4353,143.843
195.321,77.3987
-250.951,83.5203
13.1088,75.6779
106.897,272.656
95.3984,-8.52246
-111.344,-279.907
-5.13597,28.2851
-122.969,-96.7191
74.8009,-45.1577
122.059,392.619
-73.2535,26.1012
85.6748,144.51
-36.5934,-49.5107
23.8712,147.054
188.48,-49.9055
-22.9827,74.8542
103.091,-189.072
-178.097,-61.2463
-105.192,-132.24
-71.1332,-118.866
-130.142,-87.1141
4.49187,-147.572
45.7946,-278.17
-34.2537,156.713
-129.187,104.053
95.4931,226.248
-78.3019,92.8061
-245.192,159.167
120.199,-14.3214
167.299,22.9191
244.096,3.41707
140.531,209.104
144.426,133.108
-14.5073,-163.748
43.0446,-152.836
-77.1943,-33.1597
102.275,15.9775
106.277,-53.6065
-209.195,57.1726
177.879,-124.005
-196.856,-237.201
61.1939,-129.472
128.378,-160.181
-113.343,-85.4552
58.6625,-64.1583
167.903,154.199
43.9045,32.2224
208.23,149.073
184.769,-34.3965
-26.5251,-37.8387
77.7532,-99.0273
-215.49,-2.2803
103.274,228.453
54.0539,-4.08647
2.02127,84.1292
114.173,-22.9056
-0.565725,-121.657
179.083,-3.51482
61.0859,-20.9925
189.734,91.0165
-200.578,-100.945
38.3531,-1.83191
-93.1396,-138.878
121.272,71.821
-23.6754,-101.024
127.201,61.4211
-29.3518,150.63
150.489,-133.632
-145.782,-175.347
204.689,-76.4609
89.7985,69.0997
34.7342,251.057
-25.5262,7.46052
-41.6333,-168.995
-325.789,63.8791
281.548,226.906
246.936,-287.773
-121.717,11.358
67.2943,-167.295
-48.5626,47.0029
137.379,37.5016
140.469,-33.5946
33.0312,-161.059
-163.601,-144.88
-23.9046,182.431
109.801,-10.9104
-61.6505,-296.453
-119.903,-123.987
59.7826,97.1433
-114.521,-24.9646
-90.9805,140.858
-166.642,68.5398
81.2766,85.2065
301.943,262.164
-142.724,241.126
-121.78,71.5514
11.3959,174.287
67.0452,108.577
-132.738,49.8467
123.778,-325.195
-56.5296,-328.322
409.336,-56.8033
76.9877,-83.3961
-55.1728,116.069
-143.226,352.179
69.6605,350.527
-188.543,-65.4296
183.648,48.2796
23.7702,116.727
-292.959,-43.1553
160.637,-1.31208
-94.8017,-86.9751
70.3695,-161.067
-154.386,-275.019
-209.888,-5.90509
311.109,-139.329
154.971,160.158
223.347,-100.413
255.811,-82.7977
-219.38,55.6623
-296.618,170.977
141.286,14.1409
-83.2696,66.0426
13.7386,-71.0824
60.8124,-22.0154
-118.256,-32.2805
110.031,-124
-56.5406,-64.5917
70.6714,59.3195
-172.589,125.853
-109.333,-4.49851
139.727,115.412
-160.224,-121.38
57.3803,118.058
176.655,78.8211
12.7293,83.7024
182.551,113.325
84.4272,75.6452
63.6394,179.024
-182.429,-104.202
82.7545,206.948
-300.254,-214.548
-88.8011,106.136
78.9494,-255.202
178.782,-99.8388
-174.066,107.372
217.495,80.0725
65.9157,117.024
144.722,-129.124
98.7461,-40.4199
-215.652,196.01
78.3731,45.3537
17.2366,118.521
217.391,-1.33218
-234.963,-14.3134
-88.3436,9.47575
-8.1231,-38.6425
-65.6812,-112.05
32.0939,99.2993
31.2665,4.62692
-5.2936,18.8992
282.133,-1.88809
14.251,-60.9171
121.394,55.1733
-55.7833,44.7929
291.54,-144.939
135.386,-204.554
-36.057,-47.6342
74.3683,100.183
-72.0827,9.94464
173.315,7.07062
-55.9885,136.45
124.574,280.464
-147.488,-87.8978
60.2547,-153.504
-140.166,253.162
335.168,-84.6453
-0.840076,-45.7516
265.677,-5.11403
-167.938,210.582
130.068,202.176
166.258,356.192
-16.4788,-54.1531
-14.0168,-54.5475
-121.917,39.0128
1.2135,-4.19524
44.7878,-188.763
-107.059,215.114
175.154,-241.597
4.62001,-203.541
155.978,283.58
200.091,-96.045
11.5591,142.335
-89.1997,-77.9804
-32.5123,303.242
7.3971,-85.6057
-88.8332,141.766
-56.5721,-179.803
122.615,-53.5648
175.628,13.8904
-191.732,-126.901
20.8514,-378.184
83.5582,-72.6468
-89.8709,-314.521
41.2973,168.351
-2.01641,95.1868
88.0029,61.9234
166.741,166.371
-169.171,113.555
120.565,-142.941
4.97034,161.401
74.3853,48.2034
-162.792,-120.629
-36.3648,-20.2603
2.67058,-193.72
-109.171,-214.632
132.605,72.115
237.265,-99.5522
104.518,-119.707
57.1065,-96.4567
-94.1154,-51.1539
142.516,-51.1296
128.83,414.95
33.0445,7.83444
10.0508,354.361
-220.977,13.4453
-114.515,73.8391
-63.2388,-32.2285
-134.998,185.085
102.307,37.7166
-146.658,138.644
-190.951,7.76742
129.173,-24.748
96.0648,61.5726
117.465,-106.461
223.927,-8.50203
-59.9385,291.996
-28.6277,78.6044
-260.245,-25.6212
-79.865,146.8
29.9753,52.0645
-161.176,-181.36
-16.0217,82.2875
183.167,94.118
17.1374,12.1087
-63.9584,11.0468
-225.339,-155.355
38.2566,-66.9328
249.027,-212.111
-125.601,125.084
155.044,-137.153
-56.6288,150.488
-36.7229,43.2972
-40.2563,-60.0064
-4.37109,-92.8056
-215.716,-137.002
10.7663,347.658
-104.634,125.593
-184.47,30.501
-40.5996,97.713
-318.009,155.472
25.745,-25.4353
62.246,103.272
8.249,-51.6007
-106.058,69.562
-18.7619,41.6892
-82.5546,7.67147
-7.65946,163.401
146.978,18.2578
-36.2062,-71.5087
-77.7021,-270.266
139.902,-48.6443
178.449,39.762
-18.2722,147.365
-65.0098,-34.5822
61.4264,-9.94291
36.0845,-76.7443
83.9901,-71.7191
190.446,-56.777
65.3082,-165.494
-44.9761,113.647
-101.724,38.6552
85.9504,-216.77
82.3194,13.4607
168.44,70.9705
-90.5516,-230.888
7.53008,-210.932
53.798,23.6472
-216.818,-166.677
-110.801,-106.553
-26.0941,-255.428
-291.165,-10.6525
-13.792,-131.346
-139.275,-43.9996
126.807,-232.48
-105.057,285.618
70.1384,-32.6187
-318.844,183.856
120.741,204.619
71.9287,-118.215
54.558,-9.21413
255.843,-134.87
191.31,-52.3843
-116.131,256.006
-69.9743,0.726591
75.4114,190.684
-55.6206,-85.6369
32.3631,99.7472
-1.10635,45.768
106.857,125.498
-239.863,-121.776
-80.378,85.6485
-17.8812,100.901
-24.3127,135.217
86.8597,-131.043
-252.294,298.005
54.3457,18.3619
136.163,45.2989
-14.9117,42.359
-5.75565,-55.5012
190.02,-7.25115
-113.265,97.5786
-172.826,121.846
-126.167,136.058
-38.3625,17.0817
76.9431,33.1041
-22.5677,123.514
-27.7487,40.4784
-187.168,-178.924
197.319,52.7497
267.817,-41.9485
126.664,-223.085
-142.389,59.2586
62.2471,-73.085
-195.606,-212.946
-117.963,-82.0567
156.764,-87.8358
28.5987,-131.212
-110.295,49.2894
-108.882,22.067
13.4548,-67.7656
-179.662,-59.4849
20.021,-6.55429
3.76575,52.9251
-112.288,-316.088
-70.9939,233.554
-195.378,215.887
97.8019,-150.381
-55.7202,298.05
110.132,-174.875
12.6917,65.7894
-122.78,160.363
23.4421,86.2321
46.3861,-214.453
177.735,-15.5501
-12.5355,38.5707
-212.811,-125.999
-47.8891,56.3874
-47.7683,145.99
-13.1304,-198.303
-196.274,-41.8707
-162.189,18.9069
91.2244,25.1029
-69.0393,-3.93087
203.497,215.674
21.3075,292.361
-259.489,-20.614
52.4277,-17.9021
-47.0583,-49.2088
-70.3613,-155.398
-26.4592,298.482
22.0193,35.6892
-164.142,46.9405
-157.515,-109.8
-33.5222,-148.252
190.353,-80.6941
-126.456,143.289
-54.3315,157.404
-81.0702,339.084
106.343,-14.0407
44.2755,204.91
-3.4758,-117.756
95.9148,-45.3206
-17.1146,-88.847
73.2052,112.945
28.3575,-167.129
25.0357,-101.805
-103.684,168.634
67.3062,75.6936
-317.998,23.5002
138.203,-147.079
-28.9339,37.3808
13.4393,110.914
89.6826,88.8638
-97.9655,-166.037
23.0817,171.591
90.5514,5.07097
26.5384,-34.1158
-17.3288,184.387
-156.142,-77.6914
-52.2774,72.1845
-115.575,71.5542
33.6524,196.588
91.4554,17.3158
147.741,162.252
31.181,46.2045
-197.239,-251.13
4.83083,46.7881
-50.2491,-10.8702
156.784,-29.7092
-191.365,57.9988
139.009,85.5688
-122.109,212.032
-145.622,-121.764
104.413,138.041
-158.449,28.6181
-236.968,-31.7436
262.258,27.8637
-102.111,-10.1468
-16.4088,-185.335
180.514,160.88
73.5783,101.19
293.76,-361.503
161.161,-0.576877
129.296,-94.1241
-148.938,32.8899
-169.514,181.471
130.152,-105.856
146.015,-15.9335
26.1353,115.557
202.916,50.4206
37.1955,249.761
-48.612,20.7568
56.445,-292.829
149.591,164.867
373.461,-303.138
22.3,74.9587
-106.506,-59.2496
-305.52,-58.4067
-173.19,198.159
-49.0167,37.3711
84.8158,77.6619
-143.826,68.412
42.0113,-89.2644
25.7012,-192.773
-17.7527,135.218
-187.781,112.404
226.928,-53.8934
66.3642,46.918
-121.522,167.635
-2.91848,219.726
-288.584,106.275
-26.3127,-85.4968
-6.70602,-81.8112
-40.0684,66.4534
77.1167,-39.5685
-61.8794,-237.067
-199.683,39.9428
-41.2969,34.6508
-15.2515,-78.7325
27.2515,92.7148
176.711,-174.116
117.332,210.852
-240.3,-186.029
135.411,-191.497
261.21,-56.6464
70.8018,144.912
87.6249,34.3568
-130.562,-153.188
-28.7233,42.6385
111.991,94.5703
112.904,-166.841
189.224,145.803
116.509,140.28
-75.1982,-196.728
21.8814,26.872
9.44938,156.517
205.329,-189.73
-268.802,91.1523
46.5888,29.4652
-73.6716,-99.0342
-111.292,-31.1004
99.306,-98.7522
141.692,150.473
145.09,147.964
157.253,207.605
12.2339,-3.29895
-239.648,-6.39603
81.5299,-249.803
161.197,333.308
-19.2792,-63.5513
-24.204,-34.8655
-193.767,-197.636
-11.6908,63.1603
-194.995,312.628
119.755,61.8356
-66.526,111.015
15.0625,192.525
170.398,54.1218
47.9861,-266.363
15.9347,21.3258
149.399,59.3325
-65.5383,61.8164
77.2333,61.2475
-95.5745,51.6235
304.176,-33.9763
-358.831,368.454
-76.3433,62.1637
69.9833,244.971
-231.472,225.778
-59.7952,-96.604
-26.6562,-84.997
14.723,15.5205
95.2243,-207.781
-90.5093,35.6419
-107.266,-3.34195
24.6251,132.691
56.366,-28.7244
41.9404,6.62266
-36.9419,17.8822
183.675,-161.878
14.799,110.244
142.393,169.027
34.7172,7.01182
-103.913,-5.18632
176.987,183.088
77.6967,187.828
-60.4843,108.873
51.1931,102.151
85.6374,28.7028
-169.448,95.5957
193.735,-47.2186
-25.2194,112.029
51.4345,32.9947
124.187,-204.341
20.0085,-75.9763
37.4733,129.713
102.72,-261.553
-0.415823,-146.348
-109.388,-32.3659
-308.075,-49.1435
147.366,-2.41682
-146.428,127.919
-318.095,121.392
-94.2482,60.2195
14.7126,20.1774
103.306,242.153
-81.944,36.4925
11.7817,80.8018
24.7421,-12.3937
-260.543,282.065
160.753,-57.9067
206.268,168.1
-239.261,119.307
-46.1642,67.9385
161.826,-234.638
44.5523,22.8776
153.553,7.17911
15.5543,4.88239
-107.041,-102.272
-0.194454,-155.352
-77.5687,59.3948
95.4876,-97.9898
118.19,-31.7833
78.2934,28.6467
-40.3317,-122.713
326.058,99.8098
6.11835,30.6658
84.7762,-13.4091
-87.0431,-196.257
-37.4644,-107.32
-10.1845,-139.182
374.285,-70.2484
205.328,-143.807
-76.7348,111.348
-99.8098,68.1515
-14.0017,178.087
17.8842,86.2798
-202.67,-84.4071
39.2693,213.747
82.4049,32.3799
-50.5722,-56.6198
-114.044,70.533
78.1115,-4.27397
-37.6175,-110.31
-32.4951,-17.9809
-56.905,18.4883
-120.176,-29.0397
45.3423,-260.474
129.453,4.61129
-119.414,-281.648
-21.8866,-55.1341
128.251,219.524
16.585,-96.2035
-168.174,215.116
-59.1473,-16.6774
76.2124,-264.356
27.441,9.27658
-69.1029,79.9487
-134.325,-133.374
50.1354,194.715
-191.44,-16.0673
-251.971,50.3253
-274.555,-146.619
41.6563,32.0598
26.8189,-47.6044
63.1159,179.65
-56.4618,-70.4361
-18.1396,31.543
-178.352,165.721
162.307,112.917
56.8112,-1.48014
153.933,141.829
-67.7198,-51.96
-108.671,154.152
-133.322,115.56
-162.578,-198.721
21.4437,130.905
-259.484,-53.1462
-45.0116,25.9215
-79.7953,241.65
231.448,-20.4219
-34.455,-88.9469
-139.893,19.753
-187.16,173.856
30.7375,-104.662
-55.3566,-55.9545
6.17016,-16.4638
-97.0036,219.608
81.1115,8.1304
-60.7238,-83.3714
-303.235,-80.1351
-87.8437,-138.833
22.048,-1.06757
149.054,-269.271
-27.6214,75.7916
61.0717,89.5294
57.6515,15.1994
70.3205,-77.2423
-75.4659,324.578
121.141,-179.739
-53.1184,-80.4385
-116.259,81.9695
-111.25,271.565
-139.747,-44.2185
-93.9813,-180.619
-27.9832,76.6564
168.35,-230.466
146.722,161.248
-52.8932,-65.0345
29.0928,211.079
225.528,-76.8308
158.918,-143.693
-34.3476,32.6312
84.8647,94.5055
-85.0003,182.701
233.922,-374.779
-64.1024,15.2036
-37.5154,-86.8861
35.6908,182.437
13.8083,120.332
91.5787,10.3042
142.412,57.0219
-2.19501,-230.642
-147.264,202.777
68.3311,85.4149
122.534,-21.9076
-110.996,24.713
104.486,-278.702
-113.388,-211.103
-12.1534,185.16
-331.846,-140.885
-73.4021,-62.3824
-121.32,91.6317
46.3429,-189.596
39.7868,36.0439
26.9507,-57.058
0.287147,72.9468
-65.4118,231.543
43.501,-11.5448
116.132,-59.8556
23.3351,24.7658
-97.6785,162.224
5.14334,31.5394
-11.1804,50.4973
176.154,-79.1939
57.2201,-21.9319
-36.7695,191.447
69.3002,32.0485
-274.78,120.804
0.76053,37.7866
-238.452,-105.233
-110.282,-183.914
-51.7959,-168.385
162.454,-196.126
-26.659,-174.713
312.861,-116.212
199.712,192.931
-159.862,-204.915
30.0724,293.886
-129.488,137.035
-343.202,-324.1
-59.576,63.3335
-99.5995,159.302
261.225,5.65312
-29.6379,-4.06556
37.1607,226.839
-49.2973,109.852
17.5132,235.786
183.479,110.176
198.589,178.813
-45.6203,-13.9486
238.631,206.548
-7.81522,12.7301
-52.6926,-86.3185
226.08,47.1959
132.043,94.2484
250.117,160.282
-109.353,-90.3334
39.3116,12.925
283.478,-192.224
-19.1762,46.0099
-12.3013,-170.584
298.432,-60.833
178.485,192.427
1.57573,255.966
-74.0074,-190.138
-85.1151,-56.3161
-13.0965,-174.404
-129.216,59.9466
-115.335,-265.549
-162.961,99.4712
-59.3504,47.7263
18.9516,71.5097
-143.137,-75.2677
43.8619,-20.1003
-53.3259,-50.111
-181.612,451.344
-18.5189,-48.8416
139.906,44.2468
134.594,227.927
-423.037,113.715
149.804,9.60948
-45.5503,-18.3682
-73.6432,157.032
154.008,-191.623
85.5202,-100.035
81.2107,-74.4592
-75.4153,-67.0034
172.33,156.473
-154.759,-109.53
-3.20917,-107.708
112.041,99.6073
-8.51334,-126.236
-67.3275,-187.309
-31.8933,118.98
-78.2089,-192.395
198.146,102.748
39.1599,-166.749
-115.087,48.3177
-38.8157,-166.291
-216.151,65.0725
-280.753,308.761
15.7005,-100.55
199.19,-115.888
49.3625,-222.393
376.886,40.1784
23.9615,-133.11
-16.0406,344.462
-75.7094,49.3085
177.638,14.781
-82.713,-40.8013
74.9242,-25.2506
-35.829,-121.044
-148.012,-209.151
138.883,21.9823
0.708368,158.467
104.454,4.92538
36.1201,-111.927
-58.4143,-88.7633
-72.9669,-277.415
149.331,141.258
82.8893,45.0733
138.202,7.49059
103.434,-92.9332
-38.4792,269.888
17.5078,49.486
-60.1269,11.2114
95.355,74.9081
144.478,89.0913
-59.6988,150.328
-155.153,-0.420463
70.7186,165.471
36.8348,126.307
155.417,185.031
71.1629,-129.823
139.56,80.1962
118.5,-121.54
13.2449,197.518
227.153,84.4674
19.5266,-4.84794
-398.408,66.5983
65.431,-242.048
173.029,-71.0161
17.3663,-206.75
-7.27839,-67.1097
35.9979,33.2041
76.087,-85.5599
38.4066,-31.5291
49.773,-77.2122
-39.7179,51.0046
-305.064,-141.447
47.3303,267.067
-156.812,-49.2475
-135.24,-43.8492
36.8302,102.572
-41.417,-95.847
87.4066,238.822
-269.166,108.055
35.0279,-40.2469
68.2472,135.862
199.421,73.0103
101.475,-10.7637
-51.6893,159.589
139.416,-6.28124
-92.2398,42.6938
-141.553,-38.3524
-8.19673,21.2916
118.774,-45.5127
82.785,23.502
-125.771,137.276
0.864277,84.4759
128.955,89.5719
97.2717,-28.6157
10.508,-79.9217
-136.838,109.313
-21.5571,156.768
91.5672,111.293
72.6785,46.7726
97.7069,24.6712
105.139,-265.964
-53.7773,-126.874
89.3711,165.705
-41.0208,207.072
68.779,-64.3788
-20.8273,-17.2798
-186.426,134.604
-80.4623,42.3989
-58.7691,372.48
-80.4995,-88.6737
7.11416,293.256
-176.476,39.4295
69.1376,-167.609
142.478,26.232
-48.1954,164.711
-174.253,-243.129
-336.873,103.513
300.53,-98.3744
-44.3754,-47.2627
-254.616,40.5897
-144.365,-151.961
-15.6129,59.8165
-143.583,-53.7606
16.9979,20.4608
-264.194,90.8017
-98.4404,219.736
-303.016,-101.19
-11.6364,138.781
47.7292,64.13
-258.868,-77.7924
38.146,-132.831
90.6723,16.8433
-172.606,50.4097
48.2441,-153.963
-255.098,-60.8388
-108.03,77.5217
93.6083,-311.092
-92.9756,-228.155
-155.457,36.2589
6.53258,141.752
-262.846,-54.3447
-7.74195,179.736
-235.985,-161.807
-41.7496,-9.59624
23.9605,251.498
-19.4681,-51.3838
-152.657,-32.8444
210.257,117.602
-10.2595,48.6835
-33.8064,-257.692
223.752,-36.9405
-80.1397,140.837
61.6412,-70.2221
162.189,91.7625
286.757,57.0205
106.499,-15.2639
-137.032,132.658
-178.599,27.7002
153.521,139.048
256.763,113.34
39.7209,-41.8955
45.9407,71.9885
-45.5644,263.338
43.1826,102.959
263.568,-20.6096
98.7939,429.076
-50.3791,-69.0818
85.9637,-28.5396
-212.748,5.0577
276.246,32.9474
-58.7568,103.706
-9.46285,-23.9163
-140.925,-330.979
-28.6477,-244.13
-215.924,92.1341
76.8165,130.732
157.953,-53.8294
-133.55,-92.4976
-16.1699,99.391
10.4962,11.4483
-178.725,-50.0351
-71.2194,-262.61
-158.034,-32.0298
-65.75,-258.926
-303.373,-0.826054
143.149,-87.6308
-60.0533,169.802
-141.179,-175.4
164.706,168.99
-25.3334,-65.3308
-112.33,8.17537
-78.814,-131.616
190.048,-168.733
-134.453,91.5621
301.424,245.24
-67.9711,-33.3755
76.7342,84.6006
-56.0904,66.2894
34.3401,-137.055
40.5037,21.0553
-38.9212,98.5485
142.354,42.2959
192.542,77.1447
75.405,-63.9538
71.5238,210.711
95.4805,-98.6045
-207.391,-72.1487
-125.584,-325.243
-295.065,-124.386
129.933,-46.8582
250.193,144.247
-5.74585,116.891
402.544,67.0299
-68.5819,80.1644
-146.071,-189.24
27.2772,112.379
-72.3441,2.7597
44.8257,-34.7747
227.15,221.089
-221.6,121.728
97.8434,44.3231
26.8179,210.864
-121.155,-57.4476
79.1593,-13.0145
67.0232,-62.8796
73.785,-184.163
101.241,7.83085
-123.779,-38.7244
78.7745,199.782
-48.0883,229.174
-206.155,-39.7214
-11.5593,-201.866
-235.323,40.5333
212.009,-3.57887
-47.7347,-79.6207
-66.9436,-35.8266
63.9086,34.4081
-173.31,-89.769
-194.558,96.5193
127.033,-77.471
-226.087,-61.6789
31.1637,84.3265
-164.239,-57.7681
82.4721,109.671
-121.61,-50.0488
-163.619,193.528
-18.6097,-215.859
-49.7911,43.8712
-139.504,-305.681
120.636,-69.8455
36.3241,-90.6972
29.0813,121.818
43.4893,129.7
-405.644,123.856
46.7563,92.4168
169.196,-155.562
237.265,112.82
-92.5813,12.5727
105.276,-259.868
-24.8458,12.5019
110.097,5.10003
-134.459,-10.6495
21.0443,-12.2599
78.6741,-109.113
-403.484,-105.993
-79.7794,22.3682
82.3499,-13.7084
-64.2002,44.0273
-147.585,-186.821
85.4249,-4.80201
165.167,28.5535
78.2483,-32.9255
-53.3262,12.5452
-209.709,-9.64739
158.258,-80.367
39.0978,-95.9184
165.485,27.7244
252.607,-286.043
134.86,-297.349
21.6253,114.616
-7.30815,192.912
201.566,86.0127
-88.9565,-155.718
-117.814,102.043
35.3945,-151.039
209.169,56.3494
16.4832,63.075
-122.896,66.677
77.3522,-280.067
39.158,-136.955
-76.0304,-303.819
105.702,-17.6261
-137.506,17.4011
222.973,-27.9968
-277.038,-25.3263
93.193,-123.158
-4.96092,-357.005
-56.3962,-102.061
264.258,-28.6884
-102.544,86.5909
140.088,101.833
-97.6604,27.9919
-230.84,110.073
-37.0394,256.898
7.25322,-88.5174
-109.421,-196.222
-204.556,-79.3729
-251.762,65.2756
-181.913,-158.122
89.5733,114.617
-74.6614,-68.8481
-144.634,157.224
15.237,-274.728
83.8527,-19.1617
126.307,45.7786
-134.996,-19.8086
-3.14343,-68.9418
-56.5855,100.216
-15.1269,21.6686
48.9061,-60.0731
188.357,-95.7401
-11.5427,249.57
-129.153,57.9319
-379.405,21.3087
-75.622,93.8215
50.3648,-375.639
-144.697,58.9241
138.481,71.825
75.2213,-136.358
214.823,-163.022
-75.2245,150.341
33.4081,112.456
-95.6117,-53.332
-45.8257,189.501
253.064,-21.9314
312.61,-97.6453
38.1869,15.8799
261.139,-51.1965
-190.872,-106.729
-211.494,-26.8818
-154.635,77.2601
-131.146,18.5467
-130.034,33.6448
66.1795,-144.761
-157.741,-39.8894
181.832,-105.868
141.235,99.8378
4.76748,92.5614
36.5766,-32.2295
103.73,198.168
214.254,209.129
-118.236,45.9408
131.654,70.1934
172.504,-251.432
96.1707,86.7769
-95.9182,99.1208
12.6258,-161.529
-83.5738,-54.8231
34.297,160.412
-17.31,32.8847
-171.027,308.571
22.6219,-245.37
23.648,87.8816
81.179,-30.4999
19.0998,29.4122
-54.3888,145.358
385.65,-148.131
235.134,-167.81
1.67344,150.807
-67.9351,-131.516
-22.2448,103.901
-159.444,-12.1626
226.318,179.598
33.8027,27.9527
53.224,118.661
-113.17,71.2898
110.461,-60.968
-108.204,221.931
-116.786,-249.273
-52.996,-217.491
33.0574,-186.447
164.212,43.2111
119.711,216.09
142.572,194.902
-397.599,-316.514
-2.90471,212.412
-11.7241,-194.58
-101.239,156.762
-114.009,-105.809
160.437,-46.4631
429.489,65.3604
-32.364,46.8954
25.6075,61.0045
49.6676,264.728
10.9296,282.145
-177.379,204.642
-238.433,361.637
80.631,-189.517
70.4036,283.321
-75.8912,-19.5524
-89.5146,163.669
122.729,120.436
-159.497,93.2536
-54.881,-81.2772
-47.5175,156.91
-64.9398,-139.75
32.635,54.37
-69.5301,-98.5692
-33.398,43.143
230.077,21.6445
57.8637,-96.1191
-8.60577,62.8926
-373.689,94.1484
-45.8854,-47.7673
115.528,-15.5228
-21.841,87.1287
-216.833,119.635
-367.854,122.15
-163.663,-147.711
-71.5744,70.0864
198.739,91.6312
-45.9797,113.404
-60.8621,82.2111
-179.137,-31.3565
-24.3722,-155.37
155.879,-30.4391
50.3519,-148.951
5.77546,-34.1749
9.8894,100.656
-41.5132,-19.9823
68.3022,125.499
231.83,-233.066
113.906,-13.3806
41.9501,-82.6696
-39.3147,63.4593
-58.7087,-123.863
-65.4399,51.3726
-184.44,160.372
-20.7894,-62.2649
108.974,121.71
158.936,262.322
195.503,130.999
-73.5355,-291.426
7.07912,60.1205
-70.2219,26.8297
224.034,136.482
-140.032,-17.821
49.1352,-232.79
-80.3232,-123.318
92.2145,-63.2378
-20.7267,-54.0331
-79.2448,240.338
134.069,-186.071
49.9599,71.0736
-185.162,-119.223
53.6617,106.801
74.4724,-140.175
-130.476,44.6628
-27.9395,-43.8764
-67.8156,32.1511
-184.803,172.635
184.821,-3.51155
-208.154,85.4256
-12.3753,-25.4428
-111.01,55.6861
-154.184,-4.85456
-128.269,22.9059
-349.13,-212.228
114.241,45.7925
106.388,44.2169
-246.521,83.7598
-2.55685,65.6863
262.298,-97.8979
145.697,124.362
-114.141,12.0304
32.6106,-130.838
-65.119,-45.9483
-190.538,-22.9885
-53.6211,81.2383
110.137,159.358
-255.612,-54.9424
37.4964,117.256
36.4599,-142.633
-7.11541,89.8374
342.564,167.582
26.1152,157.142
-71.9105,61.219
-93.9915,29.9794
-232.45,-76.675
-49.6406,-165.22
98.1001,-86.1564
52.1363,-49.227
81.0141,160.649
-19.8652,-62.417
-92.3371,216.745
25.7609,123.044
-176.618,-167.54
-114.053,-203.427
-287.459,44.428
153.174,-1.88483
117.199,-78.9526
99.3437,-212.273
-244.163,-305.945
-369.615,-176.081
-136.673,222.235
0.04957,-164.619
227.06,203
51.8154,22.1803
-24.9258,96.4501
-73.9733,-22.7396
-30.2489,89.6084
-92.1786,13.1467
132.672,3.37469
-69.2657,60.5202
122.863,306.903
9.58153,-68.1099
-155.661,55.2288
-3.93853,-161.251
67.6191,70.8849
-258.486,-63.6051
183.418,-123.676
36.9083,-3.60191
-22.3172,90.8207
-161.649,-68.2117
-209.419,90.22
82.371,166.578
-228.57,-18.847
-14.7592,179.049
61.3945,-1.8373
-298.192,32.4458
-34.9159,-9.68326
-24.2132,61.1103
205.91,-275.183
-42.4155,-51.2022
89.7148,62.4114
188.974,2.56794
149.944,-59.825
-121.896,-13.3593
-54.7221,134.98
-116.606,-93.6538
82.0466,-30.9349
